Order_ID,Customer_ID,Order_Date,Product_Category,Quantity,Unit_Price,Total_Sales,Region,Discount,Customer_Return
ORD01433,CUST1156,2023-10-30,Home,5,729.82,2700.33,East,0.26,1
ORD01434,CUST0647,2023-01-12,Beauty,4,992.93,2105.01,West,0.47,1
ORD01435,CUST1615,2023-11-14,Clothing,8,654.54,3613.06,West,0.31,0
ORD01436,CUST1271,2023-03-21,Electronics,7,225.29,1009.3,East,0.36,1
ORD01437,CUST0420,2023-08-04,Sports,6,211.78,1092.78,East,0.14,1
ORD01438,CUST1712,2023-12-05,Sports,5,331.32,1176.19,West,0.29,1
ORD01439,CUST0092,2023-09-21,Beauty,5,17.06,79.33,North,0.07,1
ORD01440,CUST0642,2023-05-29,Home,2,684.88,1095.81,South,0.2,1
ORD01441,CUST0028,2023-03-22,Electronics,4,275.98,1081.84,South,0.02,0
ORD01442,CUST1990,2023-08-03,Home,8,817.03,5817.25,wEst,0.11,1
ORD01443,CUST0901,2023-07-17,Home,8,365.58,2807.65,East,0.04,0
ORD01444,CUST0721,2023-07-19,Beauty,1,485.16,392.98,North,0.19,1
ORD01445,CUST1273,2023-01-25,Sports,2,966.03,1120.59,North,0.42,0
ORD01446,CUST0272,2023-03-30,Home,5,249.75,1011.49,West,0.19,1
ORD01447,CUST0477,2023-09-25,Home,9,724.04,3779.49,North,0.42,0
ORD01448,CUST0708,2023-05-23,Electronics,7,757.57,3553.0,South,0.33,1
ORD01449,CUST1182,2023-02-28,Grocery,5,228.79,857.96,North,0.25,1
ORD01450,CUST1670,2023-12-31,Sports,1,505.99,445.27,North,0.12,1
ORD01451,CUST0059,2023-01-26,Home,6,356.7,1155.71,North,0.46,1
ORD01452,CUST1211,2023-02-16,Grocery,8,774.19,6007.71,East,0.03,1
ORD01453,,2023-10-15,Clothing,7,626.26,2893.32,North,0.34,0
ORD01454,CUST0924,2023-09-23,Grocery,2,481.22,664.08,East,0.31,1
ORD01455,CUST1575,2023-01-16,Clothing,5,781.57,3048.12,South,0.22,1
ORD01456,CUST1937,2023-07-18,Sports,4,242.8,854.66,,0.12,0
ORD01457,CUST1752,2023-10-09,,9,756.09,5307.75,East,0.22,1
ORD01458,CUST0140,2023-03-27,Beauty,1,866.72,485.36,East,0.44,1
ORD01459,CUST1514,2023-09-07,Grocery,6,879.84,3061.84,North,0.42,0
ORD01460,CUST1731,2023-09-27,Home,3,785.84,1249.49,North,0.47,0
ORD01461,CUST1176,2023-12-01,Clothing,9,413.93,3166.56,South,0.15,1
ORD01462,CUST1084,2023-04-27,Grocery,5,981.99,4909.95,South,,1
ORD01463,CUST0480,2023-01-07,Clothing,6,385.8,2291.65,South,0.01,1
ORD01464,CUST0955,2023-05-17,Sports,9,642.24,3063.48,South,0.47,1
ORD01465,CUST0439,2023-06-25,Sports,9,169.46,1281.12,West,0.16,0
ORD01466,CUST0295,2023-11-24,Electronics,8,980.64,6276.1,North,0.2,1
ORD01467,CUST0050,2023-11-11,Electronics,9,706.95,3499.4,North,0.45,1
ORD01468,CUST0860,2023-08-03,Sports,4,755.84,2237.29,West,0.26,0
ORD01469,CUST1870,2023-03-23,Electronics,6,75.12,324.52,South,0.28,0
ORD01470,CUST1539,2023-08-11,Sports,5,765.78,3484.3,North,0.09,1
ORD01471,CUST0484,2023-04-13,Grocery,5,776.98,2913.68,North,0.25,0
ORD01472,CUST0530,2023-09-30,Sports,4,675.05,1458.11,East,0.46,1
ORD01473,CUST0637,2023-01-14,Beauty,2,298.99,430.55,West,0.28,1
ORD01474,CUST1833,2023-06-08,Electronics,6,494.79,2582.8,East,0.13,1
ORD01475,CUST1440,2023-06-01,Home,9,119.33,1052.49,West,0.02,1
ORD01476,CUST0704,2023-04-18,Home,1,476.87,395.8,West,0.17,0
ORD01477,CUST1748,2023-07-07,Grocery,7,251.39,1249.41,West,0.29,1
ORD01478,CUST0826,2023-10-28,Beauty,4178,6657.646251302764,27259333.12,South,0.02,1
ORD01479,CUST0988,2023-04-08,Home,3,170.97,359.04,north,0.3,1
ORD01480,CUST1934,2023-05-11,Home,1,237.75,175.94,South,0.26,1
ORD01481,CUST0580,2023-10-20,Grocery,4,85.8,209.35,West,0.39,1
ORD01482,CUST1978,2023-06-20,Grocery,9,920.7,8203.44,South,0.01,0
ORD01483,CUST1138,2023-07-02,Beauty,2,535.11,652.83,South,0.39,1
ORD01484,CUST0721,2023-12-30,Clothing,3,402.77,894.15,South,0.26,1
ORD01485,CUST1962,2023-02-08,Beauty,2,539.68,874.28,North,0.19,1
ORD01486,CUST1256,2023-01-15,Beauty,2,632.01,657.29,East,0.48,1
ORD01487,CUST1072,2023-01-04,homE,8,922.66,6790.78,East,0.08,1
ORD01488,CUST0267,2023-12-15,Home,3,186.91,409.33,East,0.27,1
ORD01489,CUST0858,2023-07-29,Home,7,302.6,1779.29,North,0.16,0
ORD01490,CUST0236,2023-06-10,Clothing,8,976.03,5778.1,North,0.26,1
ORD01491,CUST1687,2023-01-16,Beauty,3,377.48,815.36,North,0.28,0
ORD01492,CUST1788,2023-04-18,Sports,2,32.34,62.09,West,0.04,1
ORD01493,CUST0572,2023-11-07,Clothing,8,156.17,837.07,West,0.33,1
ORD01494,CUST0553,2023-08-15,Clothing,3,36.08,73.6,West,0.32,0
ORD01495,CUST0935,2023-06-19,Home,7,990.02,4296.69,West,0.38,0
ORD01496,CUST0618,2023-02-03,Home,1,286.08,271.78,West,0.05,1
ORD01497,CUST0678,2023-09-08,Home,6,924.31,4713.98,north,0.15,0
ORD01498,CUST0061,2023-09-04,Home,9,995.93,6005.46,East,0.33,1
ORD01499,CUST0090,2023-09-26,Clothing,3,603.84,1684.71,,0.07,0
ORD01500,CUST0671,2023-05-21,Grocery,7,42.86,198.01,East,0.34,0
ORD01501,CUST1853,2023-10-01,Beauty,6,90.78,528.34,wEst,0.03,1
ORD01502,CUST1904,2023-04-06,Grocery,8,486.77,3232.15,North,0.17,1
ORD01503,,2023-08-15,Grocery,3,412.11,717.07,North,0.42,1
ORD01504,CUST1487,2023-02-08,Home,3,610.12,1116.52,West,0.39,1
ORD01505,CUST1889,2023-10-29,Electronics,4,444.46,1208.93,East,0.32,1
ORD01506,CUST0489,2023-01-29,Clothing,3,934.74,1570.36,West,0.44,1
ORD01507,CUST1170,2023-11-14,Sports,9,539.39,3155.43,North,0.35,0
ORD01508,CUST1462,2023-09-02,Sports,4,696.79,2062.5,West,0.26,0
ORD01509,CUST1185,2023-08-24,Beauty,6,897.52,2746.41,East,0.49,0
ORD01510,CUST1401,2023-07-04,Clothing,8,155.4,808.08,East,0.35,1
ORD01511,CUST1659,2023-09-29,Clothing,8,237.44,1329.66,East,0.3,1
ORD01512,CUST0018,2023-08-24,Clothing,5,116.25,465.0,,0.2,1
ORD01513,CUST1270,2023-08-27,Grocery,5,148.24,407.66,West,0.45,1
ORD01514,CUST1540,2023-09-23,Electronics,6,517.46,2639.05,South,0.15,1
ORD01515,CUST1872,2023-12-25,Electronics,7,327.97,2295.79,South,,1
ORD01516,CUST1419,2023-12-06,Grocery,7,428.94,2702.32,South,0.1,0
ORD01517,CUST1291,2023-03-06,Home,4,982.66,3734.11,South,0.05,1
ORD01518,CUST1102,2023-06-26,Grocery,6,165.14,832.31,South,0.16,1
ORD01519,CUST1516,2023-01-03,Sports,7,545.4,2252.5,North,0.41,1
ORD01520,CUST1135,2023-05-22,Grocery,5,107.88,361.4,East,0.33,1
ORD01521,CUST1531,2023-06-07,Electronics,5,325.31,1496.43,South,0.08,1
ORD01522,CUST1073,2023-11-20,Sports,2,532.25,649.34,South,0.39,1
ORD01523,CUST1184,2023-05-26,Grocery,7,947.17,4972.64,South,0.25,1
ORD01524,CUST1378,2023-10-20,Clothing,6,397.32,1764.1,West,0.26,1
ORD01525,CUST0009,2023-06-02,Electronics,1,74.26,74.26,East,,1
ORD01526,CUST0695,2023-07-12,Sports,4,394.28,898.96,South,0.43,1
ORD01527,CUST0336,2023-03-14,Electronics,3,154.28,388.79,North,0.16,1
ORD01528,,2023-11-01,Clothing,3,237.69,677.42,East,0.05,1
ORD01529,CUST0846,2023-12-10,Clothing,7,621.91,3700.36,East,0.15,1
ORD01530,CUST1299,2023-05-20,Clothing,4,76.75,196.48,East,0.36,1
ORD01531,CUST0533,2023-07-06,Home,8,470.08,2519.63,West,0.33,0
ORD01532,CUST1088,2023-10-20,Grocery,9,613.37,5023.5,East,0.09,1
ORD01533,CUST0208,2023-03-02,Sports,3,427.64,1205.94,South,0.06,0
ORD01534,CUST1262,2023-07-17,Home,5,28.94,96.95,South,0.33,1
ORD01535,CUST1927,2023-10-22,Beauty,4,985.66,2602.14,West,0.34,1
ORD01536,CUST0885,2023-11-15,Beauty,6,373.44,1837.32,North,0.18,0
ORD01537,CUST0601,2023-10-29,Electronics,4,780.79,1811.43,West,0.42,1
ORD01538,CUST1940,2023-12-10,Electronics,8,332.39,1356.15,West,0.49,1
ORD01539,CUST1870,2023-01-11,Electronics,3,480.27,1296.73,South,0.1,1
ORD01540,CUST1886,2023-03-03,Home,5,394.58,1400.76,East,0.29,1
ORD01541,CUST0625,2023-11-29,Grocery,1,349.11,349.11,West,0.0,1
ORD01542,CUST0930,2023-08-14,Clothing,6,31.63,121.46,,0.36,1
ORD01543,CUST0741,2023-06-02,Clthng,5,366.42,1447.36,South,0.21,1
ORD01544,CUST1188,2023-07-18,Electronics,8,890.6,6412.32,East,0.1,1
ORD01545,CUST0199,2023-02-21,Grocery,9,693.49,6241.41,North,,1
ORD01546,CUST1286,2023-09-17,Beauty,8,153.97,726.74,West,0.41,1
ORD01547,CUST0703,2023-02-28,Clothing,8,595.24,4476.2,North,0.06,1
ORD01548,CUST0751,2023-03-13,Home,3,893.31,2626.33,West,0.02,1
ORD01549,,2023-05-28,Grocery,4,703.03,2334.06,West,0.17,1
ORD01550,CUST1332,2023-12-15,Clothing,4,157.2,433.87,West,0.31,1
ORD01551,CUST0838,2023-03-04,Beauty,5,869.15,2607.45,West,0.4,1
ORD01552,CUST1031,2023-11-06,Home,9,308.53,2027.04,West,0.27,1
ORD01553,CUST0637,2023-08-31,Sports,9,459.54,2936.46,South,0.29,0
ORD01554,CUST0314,2023-11-26,Electronics,1,530.88,318.53,West,0.4,1
ORD01555,CUST0794,2023-04-17,Home,8,852.0,5043.84,East,0.26,0
ORD01556,CUST1443,2023-08-14,Beauty,1,932.29,643.28,West,0.31,1
ORD01557,CUST0092,2023-11-09,Clothing,2,930.36,1376.93,South,0.26,1
ORD01558,CUST0955,2023-08-06,Home,7,17.87,70.05,North,0.44,1
ORD01559,CUST1581,2023-08-29,Beauty,8,922.67,6495.6,East,0.12,1
ORD01560,CUST1164,2023-09-16,Grocery,1,63.84,55.54,North,0.13,1
ORD01561,CUST0644,2023-09-19,Home,3,273.12,770.2,North,0.06,0
ORD01562,CUST1762,2023-01-05,Electronics,7,519.84,2146.94,East,0.41,1
ORD01563,CUST0961,2023-09-18,Grocery,9,485.13,3449.27,S0uth,0.21,0
ORD01564,CUST0424,2023-02-23,Clothing,8,608.66,4041.5,West,0.17,1
ORD01565,CUST0566,2023-02-16,Grocery,8,484.65,1977.37,West,0.49,1
ORD01566,CUST1900,2023-08-03,Clothing,9,935.03,4544.25,West,0.46,1
ORD01567,CUST0188,2023-06-26,Home,3,248.14,379.65,North,0.49,1
ORD01568,CUST1548,2023-01-09,Grocery,8,281.28,2092.72,East,0.07,1
ORD01569,CUST0735,2023-04-09,Beauty,1,921.53,506.84,West,0.45,1
ORD01570,CUST1801,2023-01-20,Electronics,8,85.97,687.76,West,,1
ORD01571,CUST0806,2023-08-29,Electronics,7,613.47,4251.35,South,0.01,0
ORD01572,CUST0883,2023-03-02,Home,8,684.92,4383.49,South,0.2,0
ORD01573,CUST1389,2023-06-27,Sports,1,510.49,382.87,North,0.25,1
ORD01574,CUST1696,2023-12-04,Grocery,6,697.29,4183.74,East,,1
ORD01575,CUST1756,2023-03-03,Home,7,181.03,925.06,South,0.27,0
ORD01576,CUST0636,2023-05-25,Grocery,5,854.11,2519.62,East,0.41,1
ORD01577,CUST1832,2023-08-04,Electronics,5,148.63,601.95,South,0.19,1
ORD01578,CUST0022,2023-01-03,Grocery,7,406.8,2335.03,East,0.18,1
ORD01579,CUST0062,2023-06-09,Clothing,3,84.51,210.43,East,0.17,1
ORD01580,CUST0241,2023-08-15,Home,6,549.76,1781.22,East,0.46,1
ORD01581,CUST1782,2023-09-26,Home,7,673.05,4617.12,North,0.02,1
ORD01582,CUST1374,2023-04-30,Clothing,1,941.81,734.61,South,0.22,0
ORD01583,CUST1654,2023-03-30,Grocery,2,741.94,1290.98,wEst,0.13,0
ORD01584,CUST0133,2023-11-25,Home,4,545.69,1200.52,West,0.45,1
ORD01585,CUST1065,2023-03-09,Beauty,8,933.29,7093.0,West,0.05,1
ORD01586,CUST1562,2023-12-23,Clothing,6,483.65,2292.5,North,0.21,1
ORD01587,CUST1405,2023-04-08,Clothing,1,565.59,452.47,South,0.2,0
ORD01588,CUST1462,2023-09-24,Grocery,5,600.14,1680.39,West,0.44,1
ORD01589,CUST1849,2023-04-15,Clothing,7,415.88,2590.93,South,0.11,0
ORD01590,CUST1990,2023-11-19,Electronics,6,840.1,3427.61,West,0.32,1
ORD01591,CUST1357,2023-05-03,Home,9,193.32,1618.09,North,0.07,0
ORD01592,CUST1526,2023-01-29,Sports,8,559.29,2326.65,West,0.48,1
ORD01593,CUST1511,2023-05-17,Home,4,725.01,2030.03,North,0.3,0
ORD01594,CUST1046,2023-07-14,Home,5,904.94,3122.04,North,0.31,1
ORD01595,CUST1151,2023-08-14,Electronics,7,885.08,4832.54,East,0.22,0
ORD01596,CUST1148,2023-11-28,Beauty,8,513.65,3410.64,North,0.17,0
ORD01597,,2023-06-19,Beauty,5,646.73,2877.95,East,0.11,0
ORD01598,CUST0473,2023-01-09,Electronics,9,400.3,2521.89,South,0.3,1
ORD01599,CUST1983,2023-02-09,Electronics,4,473.5,984.88,North,0.48,1
ORD01600,CUST1785,2023-01-25,Electronics,4,907.2,3628.8,North,,1
ORD01601,CUST0942,2023-09-18,Home,8,931.4,4172.67,North,0.44,0
ORD01602,CUST0852,2023-08-14,Electronics,1,896.46,833.71,West,0.07,0
ORD01603,CUST0401,2023-05-04,Sports,8,146.99,623.24,North,0.47,1
ORD01604,CUST0477,2023-02-07,Clothing,5,851.58,3491.48,South,0.18,1
ORD01605,CUST0866,2023-11-24,Beauty,1,948.88,768.59,East,0.19,0
ORD01606,CUST1494,2023-09-08,Grocery,4,367.64,1132.33,South,0.23,1
ORD01607,CUST1497,2023-06-25,Sports,2,523.46,670.03,East,0.36,1
ORD01608,CUST1468,2023-03-31,Grocery,4,781.3,2000.13,South,0.36,1
ORD01609,CUST1549,2023-02-06,Beauty,8,566.46,3444.08,West,0.24,1
ORD01610,,2023-11-12,Home,5,993.55,3676.14,South,0.26,0
ORD01611,CUST0053,2023-06-25,Home,1,461.16,451.94,South,0.02,0
ORD01612,CUST1420,2023-10-11,Electronics,7,716.8,4264.96,North,0.15,1
ORD01613,CUST0628,2023-03-22,Beauty,1,794.67,659.58,West,0.17,0
ORD01614,CUST0228,2023-04-24,Home,9,499.16,3234.56,West,0.28,0
ORD01615,CUST1266,2023-02-09,Home,3,858.41,1854.17,North,0.28,1
ORD01616,CUST0734,2023-10-28,Grocery,3,550.69,1073.85,East,0.35,1
ORD01617,CUST0062,2023-08-12,Grocery,6,417.53,2505.18,South,,1
ORD01618,CUST0073,2023-11-14,Beauty,6,116.75,616.44,North,0.12,1
ORD01619,CUST0809,2023-12-15,Home,6,399.48,1462.1,West,0.39,1
ORD01620,CUST1059,2023-04-25,Electronics,1,736.6,729.23,South,0.01,1
ORD01621,CUST1116,2023-07-05,Home,5,922.07,2950.62,South,0.36,0
ORD01622,CUST0320,2023-11-19,Sports,6,259.16,1477.21,East,0.05,1
ORD01623,CUST0406,2023-02-25,Sports,8,361.68,1851.8,East,0.36,0
ORD01624,CUST1110,2023-02-09,Electronics,1,162.42,162.42,South,,0
ORD01625,CUST0888,2023-12-20,Sports,5,693.82,2705.9,South,0.22,1
ORD01626,CUST0104,2023-02-09,Grocery,3,960.59,1873.15,South,0.35,1
ORD01627,CUST1343,2023-12-13,Home,2,644.54,1263.3,East,0.02,0
ORD01628,CUST0266,2023-08-25,Sports,8,620.91,4420.88,north,0.11,1
ORD01629,CUST1900,2023-10-16,Sports,7,557.96,2694.95,North,0.31,1
ORD01630,CUST1766,2023-09-19,Home,7,97.57,396.13,East,0.42,1
ORD01631,CUST1678,2023-08-04,Beauty,5,732.21,2965.45,West,0.19,1
ORD01632,CUST0742,2023-05-27,Electronics,9,606.03,4745.21,West,0.13,1
ORD01633,CUST1523,2023-12-02,Beauty,5,664.86,2459.98,South,0.26,1
ORD01634,CUST1411,2023-06-17,Beauty,2,899.82,1241.75,South,0.31,1
ORD01635,CUST1068,2023-04-02,Sports,3,786.12,1863.1,East,0.21,1
ORD01636,CUST1890,2023-12-19,Clothing,4,783.11,1754.17,West,0.44,1
ORD01637,CUST1727,2023-02-28,Beauty,5,927.91,4639.55,North,,1
ORD01638,CUST0344,2023-02-28,Home,3,990.04,2910.72,East,0.02,1
ORD01639,CUST1023,2023-10-31,Home,7,585.47,3647.48,East,0.11,1
ORD01640,CUST0992,2023-06-18,Home,5,117.79,453.49,West,0.23,0
ORD01641,,2023-09-26,Clothing,5,464.54,1509.76,South,0.35,1
ORD01642,CUST0076,2023-12-29,Clothing,6,789.73,4217.16,South,0.11,1
ORD01643,CUST1949,2023-02-14,Grocery,7,37.45,133.7,West,0.49,1
ORD01644,CUST1179,2023-12-11,Electronics,8,66.32,445.67,West,0.16,0
ORD01645,CUST1209,2023-06-30,Clothing,9,76.49,502.54,North,0.27,1
ORD01646,CUST0796,2023-06-19,Electronics,4,733.73,2905.57,West,0.01,1
ORD01647,CUST1913,2023-12-22,Grocery,5,506.15,2530.75,South,,1
ORD01648,CUST1831,2023-07-10,Home,5,375.21,1144.39,West,0.39,1
ORD01649,CUST1525,2023-06-04,Clothing,8,114.56,824.83,West,0.1,0
ORD01650,CUST0967,2023-07-07,Sports,9,734.92,3505.57,North,0.47,1
ORD01651,CUST0095,2023-01-07,Grocery,7,327.81,1927.52,East,0.16,0
ORD01652,CUST1184,2023-05-13,Sports,5,272.67,886.18,North,0.35,1
ORD01653,CUST1007,2023-08-23,Sports,3,655.8,1160.77,West,0.41,1
ORD01654,CUST0031,2023-02-14,Clothing,1,563.42,354.95,East,0.37,1
ORD01655,CUST1706,2023-11-10,Clothing,9,368.79,1792.32,West,0.46,1
ORD01656,CUST0626,2023-09-06,Clothing,5,645.07,1838.45,East,0.43,1
ORD01657,CUST0498,2023-01-31,Sports,9,278.51,1253.3,West,0.5,1
ORD01658,CUST1458,2023-01-23,Home,4,796.88,2900.64,South,0.09,1
ORD01659,CUST1154,2023-06-09,Beauty,5,237.03,1007.38,East,0.15,1
ORD01660,CUST0897,2023-12-29,Home,4,167.25,454.92,East,0.32,1
ORD01661,CUST0187,2023-06-07,Clothing,2,784.62,988.62,North,0.37,1
ORD01662,CUST1862,2023-02-08,Beauty,1,710.81,518.89,South,0.27,0
ORD01663,CUST0139,2023-03-23,Grocery,8,190.81,1465.42,,0.04,1
ORD01664,CUST0758,2023-12-22,Beauty,4,125.08,290.19,South,0.42,0
ORD01665,CUST0284,2023-09-15,Home,5,840.02,2184.05,West,0.48,1
ORD01666,CUST0934,2023-07-25,Sports,6,778.83,3738.38,,0.2,1
ORD01667,CUST1767,2023-03-18,Electronics,8,333.98,2377.94,East,0.11,0
ORD01668,CUST0337,2023-01-12,Sports,8,661.62,5240.03,wEst,0.01,1
ORD01669,CUST1207,2023-10-22,Sports,7,132.92,818.79,West,0.12,1
ORD01670,CUST1477,2023-08-12,Beauty,4,511.98,1331.15,East,0.35,1
ORD01671,CUST1306,2023-01-13,Clothing,6,28.54,92.47,North,0.46,0
ORD01672,CUST1792,2023-02-15,Clothing,4,397.69,1511.22,West,0.05,1
ORD01673,CUST1595,2023-06-04,Beauty,7,84.09,423.81,South,0.28,1
ORD01674,CUST1060,2023-04-23,Sports,1,480.4,312.26,South,0.35,0
ORD01675,CUST0500,2023-08-21,Home,5,427.46,1838.08,West,0.14,1
ORD01676,CUST1957,2023-01-17,Grocery,4,449.94,1295.83,West,0.28,1
ORD01677,CUST0563,2023-12-26,Electronics,7,54.88,245.86,East,0.36,1
ORD01678,CUST1520,2023-08-11,Sports,9,368.0,1920.96,West,0.42,1
ORD01679,CUST1864,2023-12-20,Sports,5,758.92,2921.84,North,0.23,1
ORD01680,CUST0881,2023-07-07,Electronics,4,375.23,945.58,East,0.37,0
ORD01681,CUST1416,2023-12-10,Home,9,718.02,5492.85,South,0.15,1
ORD01682,CUST0641,2023-12-31,Electronics,5,375.78,1672.22,East,0.11,1
ORD01683,CUST0983,2023-06-12,Beauty,9,429.01,3513.59,West,0.09,1
ORD01684,,2023-11-22,Electronics,8,568.25,3727.72,West,0.18,0
ORD01685,CUST0895,2023-03-15,Electronics,4,951.18,3728.63,North,0.02,1
ORD01686,CUST0906,2023-08-21,Sports,7,117.77,708.98,North,0.14,1
ORD01687,CUST0491,2023-08-12,Sports,5,42.58,212.9,East,,1
ORD01688,CUST0258,2023-11-15,Clothing,4,611.88,1664.31,South,0.32,1
ORD01689,CUST1855,2023-03-01,Electronics,5,949.61,4558.13,East,0.04,0
ORD01690,CUST0142,2023-12-01,Beauty,5,989.83,4256.27,East,0.14,1
ORD01691,CUST0921,2023-08-10,Clothing,9,489.32,3170.79,North,0.28,1
ORD01692,CUST0757,2023-02-06,Grocery,9,473.4,3578.9,East,0.16,1
ORD01693,CUST1094,2023-10-05,Electronics,6,648.51,3073.94,North,0.21,0
ORD01694,CUST1723,2023-07-15,Sports,4,560.08,1433.8,North,0.36,1
ORD01695,,2023-12-18,Beauty,2,637.75,1275.5,East,0.0,0
ORD01696,CUST0171,2023-08-30,Home,3,875.26,2258.17,north,0.14,1
ORD01697,CUST0332,2023-11-20,Clothing,2,748.84,1392.84,West,0.07,0
ORD01698,CUST1680,2023-08-07,Sports,5,501.91,2358.98,West,0.06,1
ORD01699,CUST0731,2023-07-11,Home,6,467.25,1457.82,Eeast,0.48,1
ORD01700,CUST1542,2023-01-17,Electronics,5,643.21,2605.0,South,0.19,0
ORD01701,CUST1616,2023-01-12,Beauty,2,461.15,682.5,wEst,0.26,0
ORD01702,CUST1746,2023-07-12,Sports,5,463.2,1459.08,,0.37,1
ORD01703,CUST1412,2023-01-22,Sports,9,26.14,230.55,North,0.02,1
ORD01704,CUST1150,2023-04-30,Beauty,4,182.32,641.77,South,0.12,1
ORD01705,CUST1886,2023-07-29,Sports,2,493.63,572.61,South,0.42,0
ORD01706,CUST1162,2023-11-02,Sports,3,824.43,1409.78,East,0.43,1
ORD01707,CUST1235,2023-09-27,Electronics,3,285.94,694.83,East,0.19,0
ORD01708,CUST0391,2023-07-11,Clothing,9,527.42,3844.89,South,0.19,1
ORD01709,CUST1354,2023-06-24,Home,4,351.51,871.74,South,0.38,1
ORD01710,CUST1987,2023-10-12,Grocery,1,113.76,96.7,West,0.15,1
ORD01711,CUST0193,2023-07-23,Beauty,1,958.72,901.2,East,0.06,1
ORD01712,CUST0526,2023-06-13,Home,7,856.13,5213.83,East,0.13,1
ORD01713,CUST1036,2023-09-08,Beauty,7,87.71,497.32,South,0.19,0
ORD01714,CUST1813,2023-08-15,Grocery,2,722.59,1401.82,West,0.03,1
ORD01715,CUST1391,2023-01-07,Beauty,9,354.1,2422.04,North,0.24,1
ORD01716,CUST1216,2023-01-29,Sports,9,994.9,5641.08,East,0.37,0
ORD01717,CUST1711,2023-02-02,Grocery,5,309.37,1144.67,East,0.26,0
ORD01718,CUST1640,2023-05-14,Grocery,3,246.35,709.49,South,0.04,0
ORD01719,CUST1258,2023-03-20,Electronics,3,572.21,1338.97,South,0.22,0
ORD01720,CUST1234,2023-02-27,Beauty,3,836.77,1631.7,North,0.35,1
ORD01721,CUST1222,2023-01-26,Grocery,6,200.59,1167.43,East,0.03,1
ORD01722,CUST0296,2023-08-14,Home,4,712.31,2763.76,,0.03,1
ORD01723,CUST0948,2023-10-12,Clothing,8,70.79,458.72,West,0.19,0
ORD01724,CUST0902,2023-01-04,Home,5,919.75,4138.88,South,0.1,1
ORD01725,CUST1843,2023-04-09,Grocery,1,90.26,47.84,West,0.47,1
ORD01726,CUST1098,2023-02-08,Electronics,9,915.09,5847.43,West,0.29,0
ORD01727,CUST1881,2023-09-28,Clothing,1,495.9,426.47,South,0.14,1
ORD01728,CUST1276,2023-10-12,Sports,6,453.61,1769.08,North,0.35,1
ORD01729,CUST0149,2023-06-06,Home,1,973.57,788.59,North,0.19,1
ORD01730,CUST0783,2023-03-16,Home,3,990.48,2763.44,East,0.07,1
ORD01731,CUST0052,2023-10-15,Grocery,5,653.68,2876.19,South,0.12,1
ORD01732,CUST0806,2023-05-10,,7,135.85,646.65,South,0.32,1
ORD01733,CUST1625,2023-06-24,Beauty,8,511.11,3966.21,East,0.03,0
ORD01734,CUST1585,2023-03-25,Clothing,9,533.87,4132.15,West,0.14,0
ORD01735,CUST1649,2023-01-22,,6,519.3,2804.22,North,0.1,1
ORD01736,CUST0390,2023-01-27,Beauty,9,573.8,4647.78,East,0.1,1
ORD01737,CUST1455,2023-07-14,Grocery,8,28.54,150.69,East,0.34,1
ORD01738,CUST1160,2023-12-03,Home,9,714.12,3791.98,East,0.41,0
ORD01739,CUST0691,2023-08-24,Clothing,4,715.27,1831.09,North,0.36,1
ORD01740,CUST1748,2023-04-02,Beauty,9,124.32,760.84,West,0.32,1
ORD01741,CUST0692,2023-01-21,Beauty,7,574.54,2171.76,North,0.46,1
ORD01742,CUST1559,2023-10-30,Electronics,5,572.68,2777.5,South,0.03,0
ORD01743,CUST0610,2023-12-23,Clothing,5,685.63,3153.9,South,0.08,1
ORD01744,CUST0127,2023-03-25,Clothing,1,94.54,74.69,East,0.21,1
ORD01745,CUST0676,2023-09-19,Grocery,2,630.24,1020.99,South,0.19,1
ORD01746,CUST0547,2023-05-27,Sports,3,287.94,682.42,North,0.21,1
ORD01747,CUST0362,2023-09-14,Beauty,8,511.93,3685.9,South,0.1,1
ORD01748,CUST0814,2023-02-27,Clothing,6,775.59,4327.79,South,0.07,0
ORD01749,CUST0744,2023-01-15,Grocery,5,708.59,2657.21,,0.25,1
ORD01750,CUST0864,2023-06-11,Sports,1,127.71,68.96,North,0.46,1
ORD01751,CUST0094,2023-06-12,Beauty,9,595.27,4285.94,South,0.2,0
ORD01752,CUST1790,2023-11-16,Home,3,969.43,2850.12,North,0.02,0
ORD01753,CUST0439,2023-10-08,Electronics,3,165.2,322.14,South,0.35,1
ORD01754,CUST1282,2023-10-07,Sports,2,854.38,1452.45,West,0.15,1
ORD01755,CUST0839,2023-01-12,Electronics,4,705.52,2483.43,South,0.12,1
ORD01756,CUST0188,2023-10-01,Home,2,776.26,1304.12,East,0.16,0
ORD01757,CUST0466,2023-09-28,Clothing,9,289.14,1665.45,West,0.36,1
ORD01758,CUST0465,2023-07-27,Beauty,7,295.01,1218.39,South,0.41,1
ORD01759,CUST0260,2023-01-27,Clothing,8,906.96,5151.53,East,0.29,1
ORD01760,CUST0505,2023-03-13,Electronics,3,366.23,922.9,South,0.16,1
ORD01761,CUST1354,2023-03-01,Clothing,6,72.39,364.85,wEst,0.16,1
ORD01762,CUST0251,2023-05-25,Clothing,6,604.59,3409.89,West,0.06,0
ORD01763,CUST0607,2023-04-03,Sports,1226,7317.065481699199,4754482.81,South,0.47,1
ORD01764,CUST1128,2023-11-05,Grocery,6,798.63,3258.41,North,0.32,1
