Order_ID,Customer_ID,Order_Date,Product_Category,Quantity,Unit_Price,Total_Sales,Region,Discount,Customer_Return
ORD01162,CUST0650,2023-04-20,Electronics,2,934.32,1382.7936,West,0.26,1
ORD09502,CUST0041,2023-04-20,Clothing,1,286.82,149.1464,South,0.48,0
ORD02122,CUST0883,2023-04-20,Beauty,9,670.72,5010.2784,North,0.17,0
ORD05794,CUST0509,2023-04-20,Grocery,2,910.54,1821.08,North,0.0,0
ORD05856,CUST1535,2023-04-20,Grocery,2,424.68,781.4112,East,0.08,0
ORD06755,CUST0108,2023-04-20,Beauty,8,168.27,1076.928,North,0.2,0
ORD06187,CUST0314,2023-04-20,Clothing,3,838.8,1484.676,East,0.41,1
ORD03461,CUST1704,2023-04-21,Home,3,995.95,2838.4575000000004,West,0.05,1
ORD01139,CUST1547,2023-04-21,Clothing,8,619.25,3715.5,West,0.25,1
ORD06492,CUST0102,2023-04-21,Grocery,7,60.28,236.29760000000005,North,0.44,1
ORD05888,CUST1038,2023-04-21,Grocery,8,797.42,3763.8224000000005,West,0.41,0
ORD01858,CUST0594,2023-04-21,Sports,1,472.45,259.8475,West,0.45,1
ORD06155,CUST0490,2023-04-21,Electronics,6,496.72,1758.3888000000004,South,0.41,1
ORD00927,CUST0063,2023-04-21,Clothing,13,1495.25625,12051.765374999999,West,0.38,1
ORD00929,CUST1736,2023-04-21,Home,9,275.87,2184.8903999999998,North,0.12,1
ORD06213,CUST0118,2023-04-21,Home,5,298.04,745.1,North,0.5,0
ORD05148,CUST1739,2023-04-21,Beauty,6,793.37,3379.7562,East,0.29,0
ORD09945,CUST1169,2023-04-21,Clothing,1,535.23,374.661,North,0.3,0
ORD01390,CUST0913,2023-04-21,Beauty,5,39.47,163.8005,West,0.17,1
ORD06237,CUST0881,2023-04-21,Grocery,3,314.56,915.3696,North,0.03,0
ORD00897,CUST1247,2023-04-21,,1,595.49,327.51950000000005,South,0.45,1
ORD01079,CUST1608,2023-04-21,Electronics,8,613.2,3728.2560000000003,South,0.24,0
ORD04174,CUST0118,2023-04-21,Sports,2,830.27,1328.432,North,0.2,0
ORD06410,CUST0703,2023-04-21,Electronics,4,659.61,2189.9052,North,0.17,1
ORD02570,CUST0149,2023-04-21,Clothing,4,411.42,888.6672000000001,West,0.46,1
ORD03803,CUST1372,2023-04-21,Sports,2,533.23,1013.137,East,0.05,0
ORD00925,CUST0995,2023-04-21,Sports,6,828.74,4176.8496000000005,East,0.16,1
ORD01955,CUST0890,2023-04-21,Home,8,783.02,5950.951999999999,West,0.05,0
ORD05919,CUST1632,2023-04-21,Electronics,8,616.8,4391.616,South,0.11,0
ORD02669,CUST0458,2023-04-21,Sporrts,4,111.39,445.56,West,0.0,1
ORD03624,CUST1320,2023-04-21,Electronics,3,78.6,150.912,West,0.36,1
ORD02710,CUST1768,2023-04-21,Sports,7,387.62,2197.8054,West,0.19,1
ORD05382,CUST1827,2023-04-21,Home,4,756.88,1907.3376,South,0.37,1
ORD07885,CUST0420,2023-04-21,Beauty,4,688.33,2257.7224,East,0.18,1
ORD09957,CUST1285,2023-04-21,Home,2,986.96,1440.9616,West,0.27,1
ORD00823,CUST0071,2023-04-21,Grocery,9,432.97,2649.7764,South,0.32,0
ORD04410,CUST0450,2023-04-21,Sports,9,72.35,351.62100000000004,,0.46,1
ORD09719,CUST1820,2023-04-21,Electronics,8,102.21,621.4368,West,0.24,1
ORD09564,CUST0991,2023-04-21,Clothing,1,282.83,220.60739999999998,South,0.22,0
ORD03847,,2023-04-21,Sports,8,102.05,563.3159999999999,South,0.31,0
ORD08884,CUST0174,2023-04-21,Home,3,280.19,638.8331999999999,East,0.24,0
ORD02689,CUST0256,2023-04-22,Grocery,3,444.7,800.4599999999999,South,0.4,1
ORD00262,CUST1481,2023-04-22,Clothing,1,541.98,308.9286,East,0.43,0
ORD06749,CUST0925,2023-04-22,Grocery,13,1495.25625,17494.498125,,0.1,1
ORD06323,CUST1482,2023-04-22,,5,787.06,2479.239,West,0.37,1
ORD05031,CUST0291,2023-04-22,Home,7,927.15,6165.5475,South,0.05,1
ORD05896,CUST0367,2023-04-22,,6,253.44,1003.6223999999997,West,0.34,1
ORD08195,CUST1024,2023-04-22,Sports,8,544.37,3483.9680000000003,East,0.2,1
ORD04147,CUST1285,2023-04-22,Home,1,699.57,419.742,East,0.4,1
ORD07143,,2023-04-22,homE,4,510.14,1612.0424,North,0.21,1
ORD01285,CUST1051,2023-04-22,Clothing,8,617.87,3657.7904,,0.26,0
ORD08811,CUST1632,2023-04-22,Grocery,8,693.85,3996.576,East,0.28,1
ORD09862,CUST1234,2023-04-22,Clothing,6,353.82,1443.5855999999999,South,0.32,1
ORD04556,CUST0325,2023-04-22,Beauty,5,237.35,1115.5449999999998,South,0.06,0
ORD04092,CUST1069,2023-04-22,Home,5,391.57,1487.966,West,0.24,1
ORD05170,,2023-04-22,,2,588.0,646.8000000000001,East,0.45,0
ORD03710,CUST0631,2023-04-22,Grocery,9,488.63,2550.6486000000004,East,0.42,1
ORD08087,,2023-04-22,Grocery,3,384.21,668.5254,West,0.42,1
ORD02913,CUST1620,2023-04-22,,1,778.14,420.1956,West,0.46,1
ORD07252,CUST1593,2023-04-22,Sports,1,621.89,310.945,East,0.5,0
ORD05324,CUST0667,2023-04-22,Electronics,2,281.47,512.2754000000001,North,0.09,1
ORD09757,CUST1271,2023-04-22,Home,8,857.07,5348.116800000001,South,0.22,1
ORD00288,CUST1271,2023-04-22,,1,366.04,292.83200000000005,South,0.2,1
ORD02504,CUST0071,2023-04-22,Home,4,610.68,1880.8944,North,0.23,1
ORD04909,CUST1360,2023-04-22,Sports,2,303.83,376.7492,West,0.38,1
ORD00948,CUST0384,2023-04-22,Beauty,8,814.33,5732.8832,West,0.12,0
ORD05509,CUST0805,2023-04-22,Electronics,3,704.27,1352.1984,South,0.36,0
ORD06536,CUST0787,2023-04-22,Home,3,651.63,1681.2053999999998,West,0.14,0
ORD00779,CUST1572,2023-04-22,Beauty,6,498.33,2212.5852,East,0.26,1
ORD06183,CUST0682,2023-04-23,Sports,7,899.34,5539.9344,West,0.12,1
ORD06634,CUST1195,2023-04-23,Sports,5,36.81,160.1235,East,0.13,1
ORD00196,,2023-04-23,Grocery,9,446.95,2413.5299999999997,,0.4,0
ORD01382,CUST0501,2023-04-23,Sports,8,728.06,5475.011199999999,East,0.06,0
ORD04878,CUST0203,2023-04-23,Sports,7,563.07,2167.8195000000005,South,0.45,1
ORD00201,CUST1865,2023-04-23,Clothing,4,213.65,803.324,West,0.06,0
ORD09135,CUST1179,2023-04-23,Beauty,5,857.28,2957.6159999999995,North,0.31,0
ORD01674,CUST1060,2023-04-23,Sports,1,480.4,312.26,South,0.35,0
ORD09950,CUST1401,2023-04-23,Clothing,3,77.69,195.7788,North,0.16,1
ORD05322,CUST1625,2023-04-23,Home,8,101.43,795.2112000000001,South,0.02,1
ORD00989,CUST0796,2023-04-23,Sports,1,736.98,633.8028,East,0.14,0
ORD03308,CUST1523,2023-04-23,Beauty,5,27.46,126.31600000000002,South,0.08,1
ORD00283,CUST1928,2023-04-23,Grocery,9,139.75,1031.355,North,0.18,1
ORD02767,CUST0392,2023-04-23,Sports,5,366.17,1592.8395,South,0.13,1
ORD00877,CUST0578,2023-04-23,Grocery,1,684.97,684.97,West,0.0,1
ORD02762,CUST0841,2023-04-23,Sports,1,403.84,387.68639999999994,West,0.04,1
ORD05532,CUST1297,2023-04-23,Electronics,3,913.25,1972.62,East,0.28,1
ORD09266,CUST1203,2023-04-23,Grocery,4,799.45,3197.8,North,0.0,1
ORD02514,CUST1774,2023-04-23,Clothing,5,447.61,1208.5470000000003,North,0.46,1
ORD03400,CUST0710,2023-04-23,Beauty,1,903.09,776.6574,West,0.14,1
ORD04263,CUST1662,2023-04-23,Home,4,538.29,1593.3383999999999,East,0.26,0
ORD00203,CUST0532,2023-04-23,Electronics,9,437.24,2675.9087999999997,East,0.32,1
ORD06689,CUST1285,2023-04-23,Electronics,1,248.04,213.31439999999998,South,0.14,0
ORD05289,CUST1692,2023-04-23,Grocery,1,852.59,468.9245000000001,North,0.45,0
ORD02794,CUST0032,2023-04-23,Clothing,9,103.17,761.3946000000001,East,0.18,0
ORD08941,CUST1120,2023-04-23,Home,1,67.16,38.281200000000005,East,0.43,0
ORD02616,CUST0611,2023-04-23,Beauty,1,59.67,35.802,South,0.4,1
ORD09145,CUST0520,2023-04-23,Home,7,358.0,1954.68,West,0.22,1
ORD01233,CUST0262,2023-04-23,Clothing,3,670.75,1227.4725,West,0.39,1
ORD09329,CUST0079,2023-04-23,Beauty,3,269.81,574.6953,East,0.29,1
ORD04034,CUST0513,2023-04-23,Grocery,7,280.47,1119.0753000000002,West,0.43,1
ORD06693,CUST0125,2023-04-23,Sports,3,645.29,1180.8807,East,0.39,0
ORD00206,CUST0810,2023-04-23,Grocery,9,121.28,1058.7744,North,0.03,0
ORD03572,CUST0322,2023-04-23,Electronics,4,10.99,36.047200000000004,East,0.18,1
ORD04048,CUST1136,2023-04-24,Electronics,7,472.86,2681.1162,West,0.19,0
ORD00362,CUST0761,2023-04-24,Sports,3,332.39,698.0189999999999,South,0.3,1
ORD00535,CUST1390,2023-04-24,Clothing,2,732.15,1244.655,West,0.15,1
ORD09066,CUST1683,2023-04-24,Home,1,952.32,523.7760000000001,South,0.45,1
ORD09014,CUST0560,2023-04-24,Beauty,1,927.6,723.528,East,0.22,1
ORD06889,CUST1497,2023-04-24,Electronics,3,597.92,1363.2576,South,0.24,1
ORD06236,CUST0947,2023-04-24,Sports,8,540.44,2550.8768000000005,East,0.41,1
ORD08678,CUST0349,2023-04-24,Electronics,6,284.68,1434.7872,North,0.16,1
ORD08170,CUST1468,2023-04-24,Electronics,2,611.7,709.5720000000001,North,0.42,0
ORD08185,CUST1070,2023-04-24,Beauty,6,950.29,5131.566,East,0.1,1
ORD06760,,2023-04-24,Home,7,878.24,3750.0848,South,0.39,1
ORD08215,CUST0210,2023-04-24,Home,3,137.76,214.9056,West,0.48,1
ORD08281,CUST1831,2023-04-24,Sports,6,889.54,3362.4611999999997,North,0.37,1
ORD07907,CUST1300,2023-04-24,Grocery,8,901.14,6271.9344,West,0.13,1
ORD07431,CUST1066,2023-04-24,Home,4,810.52,2139.7727999999997,East,0.34,1
ORD03547,CUST0292,2023-04-24,Grocery,6,346.05,1827.1440000000002,East,0.12,1
ORD07812,CUST0064,2023-04-24,Electronics,9,192.65,1421.7570000000003,South,0.18,1
ORD04256,CUST1996,2023-04-24,Electronics,9,50.04,310.7484,West,0.31,1
ORD04464,CUST1737,2023-04-24,Sports,9,422.67,2700.8613,West,0.29,1
ORD04839,CUST0389,2023-04-24,Grocery,5,620.13,2542.5330000000004,West,0.18,1
ORD05134,CUST1727,2023-04-24,Electronics,4,358.3,831.2560000000001,East,0.42,1
ORD01234,,2023-04-24,Electronics,6,972.19,4316.5236,West,0.26,1
ORD02349,CUST1532,2023-04-24,Sports,4,96.82,317.5696,East,0.18,0
ORD09695,CUST0357,2023-04-24,Sports,6,792.42,4754.5199999999995,West,0.0,0
ORD01614,CUST0228,2023-04-24,Home,9,499.16,3234.5568000000003,West,0.28,0
ORD02610,CUST0678,2023-04-24,Home,6,619.68,3123.1872,South,0.16,1
ORD02985,CUST1025,2023-04-24,Clothing,5,499.98,2424.9030000000002,North,0.03,1
ORD02060,CUST0865,2023-04-24,Grocery,8,549.8,3562.7039999999997,South,0.19,1
ORD01115,CUST1897,2023-04-25,Grocery,9,530.92,2914.7508,North,0.39,1
ORD08949,CUST0553,2023-04-25,Sports,1,138.29,81.59110000000001,North,0.41,1
ORD09276,CUST0061,2023-04-25,Clthng,2,641.97,1014.3126000000001,West,0.21,1
ORD01620,CUST1059,2023-04-25,Electronics,1,736.6,729.234,South,0.01,1
ORD06519,CUST0210,2023-04-25,Sports,2,390.47,554.4674,North,0.29,0
ORD02328,CUST1530,2023-04-25,Beauty,1,308.59,296.24639999999994,South,0.04,1
ORD06870,CUST1624,2023-04-25,,4,688.36,2230.2864000000004,South,0.19,0
ORD05928,CUST0278,2023-04-25,Clothing,1,613.37,582.7015,East,0.05,0
ORD04573,CUST0052,2023-04-25,Electronics,4,649.21,2492.9664000000002,North,0.04,1
ORD05225,CUST0471,2023-04-25,Electronics,6,996.85,4126.959,West,0.31,0
ORD06291,,2023-04-25,Grocery,9,357.34,2251.2419999999997,Eeast,0.3,1
ORD08476,CUST1661,2023-04-25,Clothing,9,257.83,2134.8324,North,0.08,1
ORD03095,CUST1491,2023-04-25,Beauty,6,138.29,688.6841999999999,South,0.17,1
ORD09710,CUST0657,2023-04-25,Home,9,645.63,4009.3623,North,0.31,1
ORD08288,CUST1677,2023-04-25,Clothing,3,941.34,1722.6522,West,0.39,1
ORD08831,CUST1843,2023-04-25,Grocery,8,716.91,5448.516,East,0.05,1
ORD00531,CUST1563,2023-04-25,Grocery,3,232.24,606.1464,East,0.13,0
ORD09339,CUST0202,2023-04-25,Sports,7,366.4,2282.6719999999996,North,0.11,1
ORD01317,CUST1106,2023-04-25,Electronics,6,188.84,1110.3791999999999,North,0.02,1
ORD08055,CUST0722,2023-04-25,Beauty,1,351.12,333.56399999999996,South,0.05,0
ORD02305,CUST1514,2023-04-26,,1,156.25,95.3125,North,0.39,1
ORD08655,CUST1258,2023-04-26,Clothing,2,561.12,1010.0160000000001,West,0.1,1
ORD05658,CUST1556,2023-04-26,Sports,1,65.95,40.889,South,0.38,0
ORD05312,CUST0818,2023-04-26,Electronics,6,949.51,3817.0301999999992,North,0.33,0
ORD05558,,2023-04-26,Clothing,1,781.57,539.2832999999999,North,0.31,1
ORD05971,CUST0580,2023-04-26,Home,9,698.56,5218.243199999999,East,0.17,1
ORD07777,CUST0888,2023-04-26,Electronics,8,449.73,2014.7904000000003,East,0.44,1
ORD04053,CUST1610,2023-04-26,Clothing,4,431.56,1191.1055999999999,East,0.31,0
ORD04042,CUST0197,2023-04-26,Home,9,869.89,6341.498100000001,West,0.19,0
ORD04087,CUST0900,2023-04-26,Home,2,334.38,347.7552,East,0.48,0
ORD06580,CUST1926,2023-04-26,Grocery,6,836.59,4116.022800000001,West,0.18,1
ORD06573,CUST1111,2023-04-26,Clothing,2,669.31,1285.0751999999998,South,0.04,1
ORD04110,CUST0270,2023-04-26,Home,2,296.38,497.91839999999996,North,0.16,0
ORD03396,CUST0653,2023-04-26,Beauty,9,293.53,1954.9097999999997,North,0.26,1
ORD03532,CUST0822,2023-04-26,,6,289.25,1440.465,West,0.17,1
ORD09091,CUST1007,2023-04-26,Grocery,7,297.79,1709.3146000000004,South,0.18,1
ORD04672,CUST1183,2023-04-26,Electronics,1,704.66,479.1687999999999,South,0.32,0
ORD00281,CUST1758,2023-04-26,Clothing,2,332.76,399.31199999999995,East,0.4,1
ORD09423,CUST1085,2023-04-26,Sports,1,109.46,84.2842,South,0.23,0
ORD00178,CUST1708,2023-04-26,Grocery,7,237.63,898.2414,South,0.46,1
ORD04942,CUST1214,2023-04-26,Home,9,331.74,2567.6675999999998,North,0.14,1
ORD09929,CUST0996,2023-04-26,Grocery,7,901.93,5619.023899999999,Eeast,0.11,1
ORD07390,CUST0833,2023-04-26,Electronics,5,692.7,3221.055,South,0.07,0
ORD02943,CUST1524,2023-04-26,,8,113.94,683.64,North,0.25,1
ORD02464,CUST0980,2023-04-26,Beauty,13,1495.25625,9719.165625,West,0.5,1
ORD01829,CUST1447,2023-04-26,Electronics,6,355.98,1772.7804,East,0.17,1
ORD08031,CUST0647,2023-04-26,Clothing,3,876.55,1367.418,West,0.48,1
ORD08777,CUST1233,2023-04-26,Grocery,1,454.28,286.1964,North,0.37,0
ORD05173,CUST0080,2023-04-26,Grocery,13,1495.25625,9913.5489375,East,0.49,1
ORD09200,CUST0481,2023-04-26,Clothing,5,670.89,1811.403,East,0.46,1
ORD00346,CUST0712,2023-04-26,Electronics,8,638.65,4649.372,South,0.09,1
ORD02766,CUST1828,2023-04-26,Home,2,745.88,880.1384000000002,North,0.41,1
ORD01788,CUST1776,2023-04-27,Beauty,3,314.01,650.0006999999999,East,0.31,1
ORD01173,CUST0744,2023-04-27,Sports,9,729.26,4922.505,South,0.25,1
ORD03086,CUST0471,2023-04-27,Clothing,7,130.2,847.6019999999999,West,0.07,1
ORD02499,CUST0049,2023-04-27,Sports,4,11.23,35.4868,West,0.21,1
ORD06425,CUST1491,2023-04-27,Clothing,5,987.82,4000.6710000000007,South,0.19,1
ORD03330,CUST1119,2023-04-27,Clothing,4,154.03,609.9588,West,0.01,1
ORD08030,CUST1486,2023-04-27,Grocery,3,218.1,451.4669999999999,East,0.31,1
ORD01922,CUST0114,2023-04-27,Sports,8,996.6,4464.768000000001,West,0.44,1
ORD00654,CUST1648,2023-04-27,Clothing,1,278.18,164.12620000000004,East,0.41,0
ORD09699,CUST1713,2023-04-27,Home,9,449.58,2832.354,North,0.3,1
ORD06901,CUST1864,2023-04-27,Sports,3,102.47,285.89129999999994,North,0.07,1
ORD07463,CUST1573,2023-04-27,Electronics,8,407.6,1793.4400000000003,North,0.45,0
ORD03485,CUST0833,2023-04-27,Electronics,6,192.92,1157.52,North,0.0,0
ORD01462,CUST1084,2023-04-27,Grocery,5,981.99,4909.95,South,0.0,1
ORD06918,CUST0315,2023-04-27,Beauty,6,39.84,210.35520000000002,West,0.12,0
ORD02150,CUST1720,2023-04-27,Home,5,912.66,3057.4109999999996,South,0.33,1
ORD06331,,2023-04-27,Grocery,6,703.79,3884.9208,South,0.08,1
ORD02408,CUST1446,2023-04-27,Sports,3,473.5,980.1449999999999,East,0.31,1
ORD07774,CUST1311,2023-04-27,Electronics,3,974.75,1608.3375,West,0.45,1
ORD06103,CUST1717,2023-04-27,Grocery,6,526.57,2748.6954,East,0.13,0
ORD07948,CUST0481,2023-04-27,Home,1,686.15,679.2885,North,0.01,1
ORD02130,CUST0549,2023-04-27,Electronics,6,997.93,5328.9462,North,0.11,0
ORD01350,CUST1999,2023-04-27,,3,795.59,1766.2097999999999,South,0.26,1
ORD02888,CUST1549,2023-04-27,,2,285.78,308.6424,East,0.46,1
ORD04632,,2023-04-27,Electronics,4,579.21,1807.1352000000002,East,0.22,1
ORD08078,CUST0288,2023-04-27,Beauty,7,820.2,4076.3940000000002,East,0.29,0
ORD08332,CUST1511,2023-04-27,Clothing,5,462.99,2152.9035,S0uth,0.07,1
ORD00440,CUST0013,2023-04-27,Sports,7,426.03,2713.8111000000004,East,0.09,1
ORD04030,CUST1435,2023-04-27,,5,903.95,3254.22,West,0.28,1
ORD05962,CUST0455,2023-04-27,Electronics,4,737.65,2124.432,S0uth,0.28,0
ORD02754,CUST0551,2023-04-27,Sports,13,1495.25625,11662.998749999999,North,0.4,1
ORD00452,CUST0328,2023-04-28,Home,9,213.48,1652.3352,North,0.14,0
ORD08965,CUST1981,2023-04-28,Electronics,6,127.88,498.73199999999997,North,0.35,1
ORD05969,CUST0697,2023-04-28,Sports,13,1495.25625,13801.215187499998,South,0.29,1
ORD02199,CUST0047,2023-04-28,Electronics,9,416.2,2846.808,South,0.24,1
ORD09141,CUST1664,2023-04-28,Electronics,7,810.09,3912.7347,East,0.31,1
ORD04915,CUST0931,2023-04-28,Electronics,3,537.31,1402.3790999999999,North,0.13,1
ORD05972,CUST0677,2023-04-28,Grocery,8,656.34,4778.1552,East,0.09,1
ORD01208,CUST1041,2023-04-28,Electronics,6,958.97,5408.590799999999,East,0.06,1
ORD04275,,2023-04-28,Sports,2,602.07,1095.7674000000002,West,0.09,1
ORD03323,CUST0904,2023-04-28,Sports,4,859.04,3401.7983999999997,South,0.01,0
ORD09301,CUST0573,2023-04-28,Grocery,9,944.19,8412.7329,North,0.01,0
ORD01096,,2023-04-28,Grocery,2,331.63,464.282,East,0.3,0
ORD04586,CUST1771,2023-04-28,Clothing,3,501.81,1505.43,West,0.0,1
ORD02660,CUST1907,2023-04-28,Grocery,9,795.73,4153.7106,South,0.42,1
ORD06093,CUST1301,2023-04-28,Sports,4,525.05,2037.1939999999997,West,0.03,1
ORD00983,CUST1680,2023-04-28,Grocery,1,456.12,328.4064,East,0.28,0
ORD03785,CUST1311,2023-04-28,Beauty,2,917.09,1283.926,North,0.3,1
ORD01975,CUST1184,2023-04-28,Clothing,6,582.77,2517.5663999999997,East,0.28,1
ORD02797,CUST1632,2023-04-28,Sports,6,849.06,3107.5595999999996,East,0.39,0
ORD07552,CUST0677,2023-04-28,Grocery,3,286.05,652.1940000000001,North,0.24,1
ORD00770,CUST0492,2023-04-28,Electronics,6,581.02,3102.6468,North,0.11,0
ORD02330,CUST1220,2023-04-28,Sports,4,940.04,3384.144,East,0.1,0
ORD06990,CUST1083,2023-04-28,Electronics,3,309.06,815.9184,East,0.12,0
ORD08699,CUST1430,2023-04-28,Electronics,1,390.57,195.285,East,0.5,1
ORD05613,CUST0696,2023-04-28,Sports,8,711.19,4779.196800000001,South,0.16,1
ORD03631,CUST1500,2023-04-28,Sports,8,334.92,1473.6480000000001,West,0.45,0
ORD08974,CUST1909,2023-04-28,Electronics,7,261.45,1683.738,East,0.08,1
ORD06228,CUST0259,2023-04-28,Sports,2,134.85,194.184,East,0.28,1
ORD00972,CUST0197,2023-04-28,Sports,1,966.77,966.77,East,0.0,1
ORD04646,CUST0464,2023-04-28,Clothing,9,721.21,4154.1696,East,0.36,1
ORD02772,CUST1238,2023-04-28,Sports,5,391.71,1429.7414999999999,South,0.27,1
ORD03375,CUST0584,2023-04-28,Grocery,4,896.92,2044.9776000000002,West,0.43,0
ORD05278,CUST1636,2023-04-28,Home,1,586.89,522.3321,North,0.11,0
ORD04543,CUST1940,2023-04-28,Home,3,590.11,920.5716,North,0.48,1
ORD06978,CUST0875,2023-04-28,Sports,8,343.94,1788.488,West,0.35,1
ORD08787,CUST1638,2023-04-28,Electronics,1,475.15,351.611,South,0.26,1
ORD07676,CUST0430,2023-04-29,Electronics,2,436.92,664.1184000000001,East,0.24,0
ORD06832,CUST0425,2023-04-29,Grocery,2,542.01,997.2984,East,0.08,1
ORD00906,CUST1957,2023-04-29,Home,8,856.79,4181.1352,North,0.39,1
ORD02620,CUST0775,2023-04-29,Clothing,6,495.3,2763.774,South,0.07,0
ORD02058,CUST0734,2023-04-29,Electronics,2,872.21,1238.5382,West,0.29,0
ORD00722,CUST0816,2023-04-29,Beauty,3,516.33,1425.0708000000002,West,0.08,1
ORD06137,CUST1870,2023-04-29,Sports,6,310.88,1734.7104,East,0.07,0
ORD01884,CUST1712,2023-04-29,Grocery,4,631.06,2448.5127999999995,West,0.03,0
ORD08842,CUST0229,2023-04-29,Clothing,9,701.29,3155.805,South,0.5,1
ORD03669,,2023-04-29,Beauty,4,550.55,1805.804,South,0.18,1
ORD05237,CUST0038,2023-04-29,Beauty,4,945.12,3251.2128,South,0.14,0
ORD01296,,2023-04-29,Electronics,8,100.16,400.64,West,0.5,1
ORD02012,CUST1644,2023-04-29,Grocery,3,313.61,517.4565000000001,South,0.45,1
ORD09050,CUST0237,2023-04-29,Home,5,507.38,2308.579,North,0.09,1
ORD02585,CUST0163,2023-04-29,Beauty,5,240.27,1021.1475,North,0.15,1
ORD07095,CUST1376,2023-04-29,Electronics,9,16.22,121.16339999999998,North,0.17,1
ORD07102,CUST0218,2023-04-29,Grocery,5,752.52,2408.064,East,0.36,1
ORD02235,CUST0384,2023-04-29,Home,6,210.74,733.3752000000002,East,0.42,1
ORD02727,CUST1761,2023-04-29,Clothing,1,199.68,111.82080000000002,North,0.44,1
ORD04970,CUST1603,2023-04-29,,4,714.13,1571.086,East,0.45,0
ORD03870,CUST0870,2023-04-29,Grocery,7,601.15,3661.0035000000003,East,0.13,0
ORD04961,CUST0754,2023-04-29,Grocery,5,253.06,835.0979999999998,West,0.34,1
ORD03817,CUST1355,2023-04-29,Beauty,7,963.91,3643.5798,South,0.46,1
ORD08381,CUST1753,2023-04-30,Grocery,1,388.77,256.5882,West,0.34,0
ORD01998,CUST1736,2023-04-30,Electronics,3,521.98,1425.0054,North,0.09,1
ORD00279,CUST1254,2023-04-30,Sports,1,502.77,422.3268,North,0.16,0
ORD06905,CUST1376,2023-04-30,Clothing,6,667.5,3964.95,South,0.01,1
ORD03628,CUST1923,2023-04-30,Clothing,6,127.47,665.3933999999999,South,0.13,0
ORD01311,CUST1805,2023-04-30,Clothing,8,510.75,3799.9799999999996,West,0.07,1
ORD01582,CUST1374,2023-04-30,Clothing,1,941.81,734.6118,South,0.22,0
ORD02843,CUST1602,2023-04-30,Beauty,5,214.73,740.8184999999999,West,0.31,1
ORD07761,CUST1563,2023-04-30,Electronics,6,698.18,3518.8271999999997,West,0.16,1
ORD02518,CUST1784,2023-04-30,Clothing,1,563.42,518.3464,West,0.08,1
ORD09315,CUST0105,2023-04-30,homE,9,238.26,1608.255,East,0.25,0
ORD01272,CUST1463,2023-04-30,Clothing,1,528.62,364.7478,West,0.31,1
ORD03134,CUST1203,2023-04-30,Beauty,3,196.85,312.9915,East,0.47,1
ORD03158,CUST1436,2023-04-30,Sports,9,800.97,3820.6269000000007,South,0.47,0
ORD05094,CUST1010,2023-04-30,Home,3,592.72,1031.3328000000001,West,0.42,1
ORD03717,CUST1138,2023-04-30,Clothing,1,304.18,246.38580000000002,East,0.19,1
ORD08172,CUST1892,2023-04-30,Sports,7,749.97,2887.3845,North,0.45,1
ORD04800,CUST0150,2023-04-30,Grocery,3,454.65,1022.9624999999999,North,0.25,0
ORD07522,CUST0785,2023-04-30,Beauty,6,335.21,1810.1339999999998,East,0.1,1
ORD00433,CUST0428,2023-04-30,Grocery,4,657.98,1526.5136000000002,South,0.42,1
ORD07174,CUST1161,2023-04-30,Home,2,793.62,920.5992000000001,North,0.42,0
ORD08589,CUST0506,2023-04-30,Home,4,813.92,2051.0784,West,0.37,1
ORD01704,CUST1150,2023-04-30,Beauty,4,182.32,641.7664,South,0.12,1
ORD04639,CUST1808,2023-04-30,Electronics,5,22.9,73.28,South,0.36,0
ORD01992,CUST0321,2023-05-01,Sporrts,4,784.17,2791.6452,North,0.11,1
ORD02207,CUST0250,2023-05-01,Home,5,348.14,1723.293,East,0.01,1
ORD07379,CUST1869,2023-05-01,Electronics,1,108.87,69.6768,South,0.36,0
ORD08499,CUST0921,2023-05-01,Beauty,8,167.07,748.4736,West,0.44,0
ORD03697,CUST1265,2023-05-01,Grocery,3,421.45,695.3925,West,0.45,0
ORD08724,CUST0848,2023-05-01,Beauty,8,427.62,1984.1568000000002,West,0.42,0
ORD09106,CUST1704,2023-05-01,Electronics,9,839.58,4911.543000000001,North,0.35,1
ORD02336,CUST1526,2023-05-01,Home,5,646.31,1874.299,North,0.42,1
ORD05571,CUST1564,2023-05-01,Beauty,4,833.77,1700.8908,East,0.49,1
ORD08392,CUST1725,2023-05-01,Beauty,4,890.73,2957.2236,North,0.17,1
ORD00863,CUST0065,2023-05-01,Electronics,5,151.98,585.123,East,0.23,1
ORD09355,CUST0016,2023-05-01,Electronics,3,287.4,844.9559999999999,South,0.02,1
ORD00177,CUST0560,2023-05-01,Sports,8,403.98,1906.7856000000004,South,0.41,1
ORD02317,CUST0162,2023-05-01,Electronics,2,180.47,332.0648,West,0.08,1
ORD03132,CUST1716,2023-05-01,Grocery,2,196.4,298.528,North,0.24,1
ORD07008,CUST1685,2023-05-01,Electronics,6,589.74,2476.908,West,0.3,1
ORD07118,CUST0278,2023-05-01,Beauty,1,248.89,228.9788,North,0.08,1
ORD02699,CUST0710,2023-05-01,Beauty,8,744.45,4824.036000000001,North,0.19,0
ORD08950,CUST0778,2023-05-01,Clothing,2,343.65,439.87199999999996,West,0.36,1
ORD08634,CUST1675,2023-05-01,Sports,8,980.01,5174.452799999999,East,0.34,1
